datatype,glanceid,name,tid,chain_tid,phys_group,events,files,status,timestamp,pr_id,campaign,ddm_erase_timestamp,vuid,grid_exec,se,file_size_mb
montecarlo,554,mc11_7TeV.107654.AlpgenJimmyZeeNp4_pt20.recon.AOD.e835_a131_s1353_a145_tid729949_00,729949,729949,Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,793316fa-6059-11e1-ac5a-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.merge.NTUP_SMWENU.e835_s1299_s1300_r2730_r2780_p833_tid620209_00,620209,620209,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,0695177e-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r2920_r2900_p833_tid620761_00,620761,620761,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,3335ce40-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1486_tid01248822_00,1248822,1248822,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,7ddf44f2-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.NTUP_TOP.e825_a131_s1353_a139_r2900_p937_tid759541_00,759541,759541,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,594067be-81fe-11e1-ad63-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.log.e825_a131_s1353_a145_r2993_p1035_tid01211405_00,1211405,1211405,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,04d2a2f0-8108-11e2-be81-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.simul.log.e835_s1280_tid470700_07,470700,470700,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,7d44d894-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.merge.log.e825_s1299_s1300_r2730_r2780_p766_tid573168_00,573168,573168,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,4228e7e2-006a-11e1-a40e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.log.e835_a131_s1353_a139_r2900_p834_tid609824_00,609824,609824,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,9718e6f8-2680-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.simul.log.e825_s1280_tid470619_00,470619,470619,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,1d0c8a4e-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.108346.st_Wt_McAtNlo_Jimmy.merge.log.e835_s1310_s1300_r3043_r2993_p1225_tid01009822_00,1009822,1009822,GP_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,2f111906-194e-11e2-a4c9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.merge.AOD.e835_s1299_s1300_r2820_r2872_tid577892_00,577892,577892,Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,d78a0cd6-04dd-11e1-bcdd-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.NTUP_SUSY01LEP.e825_s1299_s1300_r2730_r2700_p774_tid574769_00,574769,574769,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,fdafaa18-0179-11e1-83fa-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.log.e835_s1299_s1300_r2730_r2780_p820_tid606389_00,606389,606389,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,4da5c25a-2281-11e1-b70a-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.NTUP_JETMET.e825_s1299_s1300_r2920_r2900_p826_tid606289_00,606289,606289,gr_JetMet,0,NULL,deleted,NULL,NULL,NULL,NULL,ea80b6e0-227f-11e1-b70a-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.evgen.log.e825_tid645907_00,645907,645907,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,241d00ac-37b1-11e1-9d08-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.NTUP_SMWZ.e825_s1299_s1300_r3043_r2993_p1035_tid01192105_00,1192105,1192105,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,6b5a22de-6d06-11e2-8e10-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.log.e825_s1280_s1274_tid473358_00,473358,473358,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,27693254-b871-11e0-b872-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107702.AlpgenJimmyWtaunuNp2_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p834_tid689425_00,689425,689425,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,5e78c99c-4928-11e1-af12-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.NTUP_SUSY01LEP.e825_s1299_s1300_r2920_r2900_p832_tid609692_00,609692,609692,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,04fdadc2-2670-11e1-8693-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.simul.log.e825_s1299_tid01485668_00,1485668,1485668,AP_Top,0,NULL,deleted,NULL,NULL,NULL,NULL,cddb9150-f576-11e3-a64b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.log.e825_a131_s1353_a133_r2780_p822_tid603402_00,603402,603402,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,3d06e526-1fb8-11e1-a6d0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.NTUP_SMWZ.e825_a131_s1353_a145_r2993_p833_tid784992_00,784992,784992,gr_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,e574dcbc-8b16-11e1-ac21-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_TOPBOOST.e835_a131_s1353_a145_r2993_p841_tid741397_00,741397,741397,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,50d26f32-6fac-11e1-8ccb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.NTUP_SUSY01LEP.e835_s1299_s1300_r3043_r2993_p935_tid767069_00,767069,767069,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,94888a9e-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.NTUP_SUSY.e825_s1299_s1300_r2920_r2900_p832_tid608577_00,608577,608577,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,f9d0f53c-266d-11e1-8693-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.merge.log.e825_a131_s1353_a139_r2900_p1286_tid01066984_00,1066984,1066984,GP_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,ccd22cea-3585-11e2-8e67-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.recon.log.e825_a131_s1353_a145_tid00883578_00,883578,883578,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,0840325c-bc93-11e1-98e1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.log.e835_s1299_s1300_r2730_r2700_p820_tid606363_00,606363,606363,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,c98ac952-2280-11e1-b70a-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.simul.HITS.e825_a131_tid01188765_00,1188765,1188765,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,c5dc414c-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.merge.log.e835_a131_s1353_a139_r2900_p937_tid759523_00,759523,759523,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,53f00fda-81fe-11e1-ad63-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.simul.HITS.e1815_a131_tid01204066_00,1204066,1204066,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,5c2563d4-77a9-11e2-a0f7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.114612.SherpaW5jetstomunu30GeV.recon.log.e931_a131_s1353_a145_tid668517_00,668517,668517,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,b936ab56-4306-11e1-a586-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.AOD.e825_a131_s1353_a145_r2993_tid00883606_00,883606,883606,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,fc621b6c-bc92-11e1-98e1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.NTUP_SMWZ.e825_a131_s1353_a145_p833_tid00810074_00,810074,810074,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,e6e58076-97ee-11e1-a100-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.simul.HITS.e835_s1299_tid495185_00,495185,495185,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,81c5e0d8-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.NTUP_SMLIGHT.e825_s1299_s1300_r3043_r2993_p1248_tid01016135_00,1016135,1016135,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,b38bbf98-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.log.e825_s1299_s1300_r2920_r2900_tid584212_00,584212,584212,Physics,0,NULL,frozen,NULL,NULL,NULL,NULL,4199da3a-0d7a-11e1-b548-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.merge.HITS.e1332_a131_s1353_tid00868572_00,868572,868572,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,d4554676-ba3f-11e1-9fab-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.NTUP_TOP.e835_a131_s1353_a139_r2900_p822_tid603641_00,603641,603641,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,3ea039e6-1fb8-11e1-a6d0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r3043_r2993_p1225_tid01009855_00,1009855,1009855,GP_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,21152892-194e-11e2-a4c9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.recon.AOD.e825_s1299_s1300_r2673_tid505075_00,505075,505075,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,d7485a90-d57e-11e0-9008-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.simul.log.e835_s1280_tid470694_08,470694,470694,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,73342756-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.NTUP_SMLIGHT.e835_s1299_s1300_r3043_r2993_p1248_tid01016064_00,1016064,1016064,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,d4482406-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r2730_r2700_p801_tid591401_00,591401,591401,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,f54dc510-13dc-11e1-b988-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107705.AlpgenJimmyWtaunuNp5_pt20.simul.log.e835_a131_tid581093_00,581093,581093,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,33fea4bc-097b-11e1-96fb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107661.AlpgenJimmyZmumuNp1_pt20.merge.log.e835_s1299_s1300_r2920_r2900_p834_tid609850_00,609850,609850,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,d5d7a9ba-2680-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.NTUP_SUSYBOOST.e835_s1299_s1300_r3043_r2993_p935_tid767003_00,767003,767003,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,bb4e9ea2-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.recon.log.e825_s1299_s1300_r2730_tid515126_00,515126,515126,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,c09a9c42-deeb-11e0-bc9d-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107705.AlpgenJimmyWtaunuNp5_pt20.merge.NTUP_TOPBOOST.e835_a131_s1353_a139_r2900_p841_tid662157_00,662157,662157,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,d022440e-412d-11e1-add9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.simul.log.e825_s1299_tid01126143_00,1126143,1126143,AP_Top,0,NULL,deleted,NULL,NULL,NULL,NULL,c4bf8386-4bba-11e2-9cd0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.merge.log.e835_s1299_s1300_r2920_r2900_p851_tid641839_00,641839,641839,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,c8d4ce1c-3398-11e1-9691-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.114612.SherpaW5jetstomunu30GeV.evgen.log.e931_tid534682_00,534682,534682,Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,1fd9d4ac-f0e4-11e0-bc9d-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.log.e825_s1299_s1300_r2730_r2700_p756_tid537175_00,537175,537175,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,787d8baa-f583-11e0-acc6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.merge.log.e835_s1299_s1300_r2730_r2700_tid517992_00,517992,517992,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,d888e61a-df8b-11e0-bda4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.merge.log.e835_s1299_s1300_r2730_r2780_p801_tid591399_00,591399,591399,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,f3f08856-13dc-11e1-b988-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.simul.HITS.e825_a131_tid01188769_00,1188769,1188769,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,c4456a20-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.merge.log.e825_s1299_s1300_r2730_r2780_p756_tid566629_00,566629,566629,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,4e1cd46c-fcfc-11e0-8914-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107683.AlpgenJimmyWenuNp3_pt20.merge.NTUP_SMWENU.e825_s1299_s1300_r2920_r2900_p833_tid620779_00,620779,620779,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,802dcb08-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.log.e1815_a131_s1353_a145_r2993_tid01204115_00,1204115,1204115,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,46bae5c8-77a9-11e2-a0f7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.log.e825_a131_s1353_a145_r2993_p1035_tid01050878_00,1050878,1050878,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,795cf5a6-2b83-11e2-8045-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.recon.AOD.e1198_a131_s1353_a139_tid785109_00,785109,785109,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,b4d8ab3a-8b37-11e1-a5c6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.simul.HITS.e825_s1299_tid741604_01,741604,741604,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,108f37e6-6fc7-11e1-8aee-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.recon.AOD.e825_a131_s1353_a145_tid01188873_00,1188873,1188873,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,9bee9a38-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.NTUP_SMWZ.e825_a131_s1353_a145_r2993_p1035_tid01050881_00,1050881,1050881,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,730ff8d8-2b83-11e2-8045-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.log.e825_s1299_s1300_r2920_r2900_p845_tid623716_00,623716,623716,gr_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,b0462f68-2acd-11e1-b571-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.recon.AOD.e825_s1299_s1300_r2673_tid505083_00,505083,505083,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,dc72c424-d57e-11e0-9008-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.NTUP_SUSY.e835_s1299_s1300_r3043_r2993_p935_tid767003_00,767003,767003,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,ba7b5f06-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107685.AlpgenJimmyWenuNp5_pt20.merge.AOD.e825_a131_s1353_a139_r2900_tid600639_00,600639,600639,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,396f566a-1f4e-11e1-bc74-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107702.AlpgenJimmyWtaunuNp2_pt20.simul.log.e835_a131_tid581090_00,581090,581090,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,31bff3cc-097b-11e1-96fb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.merge.NTUP_TAUMEDIUM.e835_s1299_s1300_r2730_r2700_p845_tid623863_00,623863,623863,gr_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,45605f62-2ad6-11e1-b7c4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.log.e825_s1299_s1300_r3043_r2993_tid01126159_00,1126159,1126159,AP_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,bedfe62c-4bba-11e2-9cd0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107700.AlpgenJimmyWtaunuNp0_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p869_tid676307_00,676307,676307,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,e5ec0ee4-45f8-11e1-ad3f-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p956_tid756516_00,756516,756516,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,ed556146-7e2c-11e1-8c1b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.merge.NTUP_HSG2.e825_s1299_s1300_r3043_r2993_p1225_tid01009939_00,1009939,1009939,GP_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,fa8a2db2-194d-11e2-a4c9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107654.AlpgenJimmyZeeNp4_pt20.simul.log.e835_s1280_tid470692_00,470692,470692,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,62411d82-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r3043_r2993_p956_tid756495_00,756495,756495,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,e7896848-7e2c-11e1-8c1b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107675.AlpgenJimmyZtautauNp5_pt20.merge.NTUP_SMLIGHT.e835_s1299_s1300_r3043_r2993_p1248_tid01016099_00,1016099,1016099,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,c3f70612-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.simul.HITS.e835_s1280_tid470688_09,470688,470688,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,57fc21d2-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.simul.log.e835_s1299_tid495179_02,495179,495179,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,7b1fafde-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.NTUP_PHOTON.e835_s1299_s1300_r3043_r2993_p1373_tid01185979_00,1185979,1185979,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,4e978766-6669-11e2-8e62-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107703.AlpgenJimmyWtaunuNp3_pt20.merge.AOD.e835_s1299_s1300_r2730_r2780_tid541674_00,541674,541674,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,82f6ca02-f7bc-11e0-be28-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.log.e825_a131_s1353_a139_r2900_p834_tid653787_00,653787,653787,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,edbdcb58-3ba8-11e1-b0df-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.NTUP_TAUMEDIUM.e835_s1299_s1300_r2920_r2900_p795_tid593495_00,593495,593495,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,f6c8b1b0-15c2-11e1-bd1d-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107705.AlpgenJimmyWtaunuNp5_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r2730_r2700_p833_tid620232_00,620232,620232,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,8891ba3e-2b02-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107704.AlpgenJimmyWtaunuNp4_pt20.merge.log.e835_a131_s1353_a139_r2900_p841_tid662155_00,662155,662155,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,ce570ccc-412d-11e1-add9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107683.AlpgenJimmyWenuNp3_pt20.merge.log.e825_a131_s1353_a139_r2900_p937_tid759537_00,759537,759537,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,58351e5a-81fe-11e1-ad63-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.merge.log.e835_s1299_s1300_r2730_r2780_p787_tid584531_00,584531,584531,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,feecd8ce-0def-11e1-8c17-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.NTUP_TOP.e835_a131_s1353_a139_r2900_p834_tid609824_00,609824,609824,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,96da16f8-2680-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.merge.NTUP_SMWENU.e835_a131_s1353_a141_r2900_p801_tid599484_00,599484,599484,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,99188268-1c23-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.NTUP_SUSY01LEP.e835_s1299_s1300_r3043_r2993_p935_tid767073_00,767073,767073,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,a3cd21fe-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107702.AlpgenJimmyWtaunuNp2_pt20.merge.log.e835_s1299_s1300_r2730_r2780_p822_tid603419_00,603419,603419,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,a7cd8748-1fb8-11e1-a6d0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p833_tid743106_00,743106,743106,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,17ca68d4-72ea-11e1-a9ab-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.merge.NTUP_TOP.e825_a131_s1353_a133_r2780_p766_tid541182_00,541182,541182,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,69349fa8-f781-11e0-b989-00155dff097a,panda,unknown,0
